0.1,0.962761303538647
0.12,1.08837143252791
0.14,1.25516697173475
0.16,1.37787664920853
0.19,1.50162120443956
0.22,1.59667844889707
0.26,1.70797088821921
0.3,1.82681928423017
0.36,1.95374464308314
0.4,2.02875695044732
0.42,1.99678717297538
0.48,1.90694619831564
0.55,1.77427783890933
0.667,1.55806594726307
0.8,1.36156607133545
0.9,1.24519447593346
1.1,0.982501159200829
1.3,0.711132728267647
1.5,0.480773197740307
1.7,0.279684598210014
2,0.021253723042115
2.4,-0.297019630570667
2.8,-0.562483368965752
3.2,-0.80264059376394
3.8,-1.1242643481259
4.6,-1.49502235000049
5.5,-1.8840410920939
6,-2.08843676047695
7.5,-2.60115915006165
8.5,-2.90366840749445
10,-3.28639387098589
