0.1,-0.426490899865003
0.12,-0.311838909318446
0.14,-0.197724785806065
0.16,-0.113663933960185
0.19,-0.0270239280401117
0.22,0.0195519236785719
0.26,0.0561023211478107
0.3,0.0872953353499055
0.36,0.0810343695368592
0.4,0.0778880666251464
0.42,0.0561335748003176
0.48,-0.00406983594562704
0.55,-0.101090854834636
0.667,-0.261121673669624
0.8,-0.412002673399734
0.9,-0.50911335792274
1.1,-0.712166103511046
1.3,-0.913933764240496
1.5,-1.08617587077798
1.7,-1.23999857880651
2,-1.43897268890102
2.4,-1.68240806052792
2.8,-1.8871999710282
3.2,-2.07122981373884
3.8,-2.31677141166968
4.6,-2.60467323939499
5.5,-2.90811437644706
6,-3.06793271081641
7.5,-3.47454423591544
8.5,-3.74598703529819
10,-4.09558918300749
