0.1,-0.555105805507722
0.12,-0.445946598470922
0.14,-0.342102769300607
0.16,-0.262663709403315
0.19,-0.175720566176369
0.22,-0.129785809444733
0.26,-0.0947824754362954
0.3,-0.0655282970938171
0.36,-0.0750897042278318
0.42,-0.0819697962701861
0.48,-0.0866837477994225
0.55,-0.126946899625726
0.667,-0.204350796686572
0.8,-0.272674965090078
0.9,-0.312421403575585
1,-0.34706748304253
1.1,-0.447601470312936
1.3,-0.623944331591591
1.5,-0.775059420187338
1.7,-0.909633302410642
2,-1.08433398588336
2.4,-1.30253949122859
2.8,-1.48684402023467
3.2,-1.65401990727432
3.8,-1.87911924376765
4.6,-2.1461875791581
5.5,-2.43410884118584
6,-2.5878560153129
7.5,-2.97998470850595
8.5,-3.24357717715476
10,-3.58346407467645
