0.1,-1.14311118764062
0.12,-1.0296141719425
0.14,-0.929940219074366
0.16,-0.85697388629819
0.19,-0.781732364310092
0.22,-0.751104003308253
0.26,-0.740427133229827
0.3,-0.74165277462296
0.36,-0.797523214385182
0.42,-0.84680229064407
0.48,-0.893565758522265
0.55,-0.973206938857468
0.667,-1.10512810115467
0.75,-1.18508251023178
0.8,-1.23922533734224
0.9,-1.33827196606809
1.1,-1.53657064600583
1.3,-1.72839845808035
1.5,-1.89268859736452
1.7,-2.04161987449114
2,-2.23493642188123
2.4,-2.46190766462411
2.8,-2.65369362615299
3.2,-2.82365644412281
3.8,-3.0475467784936
4.6,-3.31227147546301
5.5,-3.58844831715275
6,-3.73271909177264
7.5,-4.1020117490024
8.5,-4.36835513195582
10,-4.71348006667203
