T,Sa
0.01,1.4622447106967011
0.02,1.4902567960785154
0.03,1.5935452477176508
0.05,1.5414706068176245
0.075,1.9223544150343583
0.1,2.4613959603570423
0.15,3.036049174891938
0.2,3.236886770025214
0.25,3.234166171108884
0.3,3.1518268283022026
0.4,3.032740039315646
0.5,2.8901335499272647
0.75,2.3246443065265976
1.0,1.9552537239772687
1.5,1.3896184873682502
2.0,1.0624534586542969
3.0,0.7002362716819406
4.0,0.4784018511833712
5.0,0.35689748011644185
7.5,0.18936827209736043
10.0,0.11433354496291796
