T,Sa
0.01,1.0757501972677372
0.02,1.0911013555532356
0.03,1.1478592499823173
0.05,1.1634402115852036
0.075,1.438815718537776
0.1,1.7930172405669813
0.15,2.1888591888951936
0.2,2.3645927583702533
0.25,2.422378435444228
0.3,2.4170474239286177
0.4,2.338048578851328
0.5,2.2183154782281527
0.75,1.769691620827844
1.0,1.4688768848597205
1.5,1.0301744214478243
2.0,0.7808348340918485
3.0,0.5124984062447172
4.0,0.3520253079969805
5.0,0.26243501124430585
7.5,0.13927521599587772
10.0,0.08401393529632985
