T,0.01,0.01,0.02,0.02,0.03,0.03,0.05,0.05,0.075,0.075,0.1,0.1,0.15,0.15,0.2,0.2,0.25,0.25,0.3,0.3,0.4,0.4,0.5,0.5,0.75,0.75,1.0,1.0,1.5,1.5,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,7.5,7.5,10.0,10.0
Type,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE
Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12589,0.052673664,0.054111645368122456,0.05284707,0.05429470992163477,0.055346612,0.0569372039557181,0.06340854,0.06550810036096219,0.08219417,0.08576942489514154,0.10243956,0.10807481826873103,0.1270722,0.1359024298845217,0.13576105,0.1459059859144399,0.13619086,0.14640343735847167,0.13190693,0.14145634656751155,0.11502325,0.1221939055057419,0.09956623,0.10487866509978801,0.06597158,0.06824841295070012,0.04563775,0.04671196262696673,0.025245247,0.02556937500923597,0.016271444,0.016405277709201523,0.008898888,0.008938719584431267,0.005473028,0.005488059889467109,0.0035195055,0.0035257135298926877,0.001081914,0.001082499691435,0.00031129215,0.0003113406114587322
0.15849,0.039328013,0.040122252938176006,0.039512895,0.040314722162969115,0.041581236,0.042470473348500896,0.048198268,0.04939853058675957,0.06408657,0.06623229609818483,0.08137957,0.0848822669719832,0.10252413,0.10816904477500447,0.10977681,0.11628307241391753,0.10980532,0.11631509860336749,0.105858095,0.11189078597990795,0.0913697,0.0958169782049423,0.0784418,0.0816893459718981,0.05102411,0.052371886385139364,0.034945227,0.035570419668423246,0.01909547,0.01928014321476261,0.012237048,0.012312537146892748,0.006595602,0.0066174490990373175,0.0039006996,0.003908327170386226,0.0023926424,0.0023955093427860553,0.0006354853,0.0006356873063691932,0.00015927728,0.00015928996597301903
0.19953,0.028418856,0.028830489205882846,0.028605415,0.02902252351468948,0.030256577,0.03072375484541001,0.035455108,0.03609890339602298,0.048549253,0.04976735711697713,0.06309966,0.06517836312613834,0.0811618,0.0846452330627958,0.087322205,0.09137236866946884,0.08719568,0.09123374775484805,0.08371717,0.08743019559098829,0.07154264,0.07423082277647369,0.060913783,0.06284798609750486,0.038859647,0.03963483176855979,0.026346242,0.026699523138819674,0.014226181,0.01432834318891326,0.009051793,0.009093009388259616,0.004770826,0.00478224271627886,0.0026769657,0.0026805551800538744,0.0015508702,0.0015520740440201602,0.00035109086,0.0003511525068254598,7.6148426e-05,7.615132543859501e-05
0.25119,0.019818543,0.020017564253472633,0.019996652,0.02019929099682447,0.021259665,0.021488906566238333,0.025120547,0.025441453576809048,0.035525523,0.036171909402248646,0.047469445,0.048633093755635265,0.062711604,0.06476425754745083,0.06802346,0.07044763628717754,0.06792411,0.0703410405729206,0.06500475,0.06721382992025807,0.055032015,0.05660423036915539,0.04648038,0.04759527733112931,0.029071495,0.02950244367971793,0.019525206,0.019718340968372,0.010424133,0.010478844822074295,0.0065691234,0.006590795052433647,0.0033499682,0.0033555919064748438,0.0017573818,0.001758927806943929,0.0009528831,0.0009533373817089371,0.00018185267,0.00018186920720175077,3.3972334e-05,3.3972911072851486e-05
0.31623,0.01331573,0.013405179275077046,0.013475802,0.013567424676865125,0.0143985115,0.014503175956457254,0.0170823,0.01722988563599383,0.024978656,0.025295916941849256,0.034437433,0.035044376520266506,0.047000907,0.048141327059762484,0.051602602,0.052981668362764946,0.05164264,0.05302388573413258,0.049327698,0.050585858363643404,0.041419797,0.0423020444623505,0.03472974,0.03534715467707586,0.021316696,0.021547178060338873,0.014205222,0.014307081945421487,0.0074982103,0.007526463198235994,0.0046602585,0.004671151360181815,0.0022688631,0.002271440869692355,0.0010960922,0.0010966933483715791,0.0005519393,0.0005520916745656665,8.8053865e-05,8.805774196915337e-05,1.4133335e-05,1.413343487651964e-05
0.39811,0.008607853,0.00864511454868194,0.008741854,0.008780288160162691,0.009386833,0.009431166972060622,0.011122284,0.011184599088919266,0.016812831,0.01695577105956803,0.02396806,0.024259967694673,0.0339471,0.03453668436423553,0.03788779,0.03862419270698528,0.038112186,0.03885745258039312,0.036399115,0.037078089810958365,0.030383073,0.0308542061049497,0.025330644,0.025656987550458126,0.015295688,0.01541387373928868,0.0101355305,0.010187244720042161,0.0052793617,0.005293346773202282,0.0032154203,0.0032206008719777774,0.0014715726,0.0014726564263751315,0.00064525707,0.0006454653379388787,0.00029996378,0.0003000087781333887,3.9768598e-05,3.9769388791693255e-05,5.4843913e-06,5.484406339321406e-06
0.50119,0.0053451043,0.005359440478388024,0.005448649,0.005463547028691948,0.0058834255,0.005900801033095738,0.006920858,0.0069449182135375995,0.010810104,0.010868957701640076,0.015947472,0.016076001240836843,0.02348659,0.023766796040802313,0.026761452,0.02712605932165365,0.027156431,0.027531981560980662,0.02599589,0.02633975563597927,0.021648807,0.021886580358762616,0.017990353,0.018154146847004043,0.010727398,0.010785351365778946,0.0070822416,0.007107439716287963,0.0036213102,0.003627883016719027,0.0021430824,0.0021453820872869966,0.00090706523,0.0009074768626029247,0.0003563296,0.0003563931004770819,0.00015233118,0.0001523427835726261,1.6723483e-05,1.672362283897051e-05,1.986619e-06,1.9866209733019066e-06
0.63096,0.0031880834,0.003193176164869336,0.0032623797,0.0032677128630142216,0.0035494172,0.003555731326637336,0.0041131536,0.004121635883548603,0.006637119,0.006659242620044902,0.010131225,0.010182895144146472,0.015494192,0.015615481479017692,0.018090265,0.0182558944044669,0.018596701,0.01877179380763097,0.017899716,0.018061853642195293,0.014946767,0.015059595615531508,0.012420623,0.012498403665149775,0.00734228,0.007369367207149424,0.0048322966,0.004844009895194241,0.0024033953,0.0024062880904261457,0.0013684863,0.00136942353253412,0.0005273292,0.000527468286941121,0.00018358143,0.00018359828313333515,7.203829e-05,7.204088488225488e-05,6.539716e-06,6.539737383989532e-06,6.724891e-07,6.724893260829886e-07
0.79433,0.0018364808,0.001838169198321768,0.0018874055,0.001889188894105905,0.0020769886,0.0020791485321101197,0.0023424872,0.002345235115284042,0.0039006213,0.003908248563768573,0.0061567547,0.0061757856670908605,0.009727488,0.009775109085398708,0.011661622,0.011730152015595761,0.012195531,0.012270506690665556,0.0118472865,0.01191802485888312,0.009980183,0.01003031888212521,0.008322919,0.00835774787692118,0.00488929,0.004901281681525189,0.003202162,0.0032072998919104702,0.0015298517,0.0015310231179949483,0.0008297442,0.0008300886282568332,0.00028711345,0.00028715467495758805,8.7831286e-05,8.783514339325253e-05,3.1636966e-05,3.163746645931246e-05,2.3764414e-06,2.376444223739601e-06,2.1299023e-07,2.129902526909585e-07
1.0,0.0010359826,0.0010365196008882127,0.001070625,0.0010711985283376982,0.0011980395,0.0011987577230187544,0.001290901,0.0012917349304542186,0.002210019,0.0022124646960109745,0.0036028181,0.0036093238799257852,0.0058261864,0.00584322483561635,0.007161382,0.007187147782174057,0.0076400037,0.007669338033392082,0.007518288,0.007546692787029553,0.006429491,0.0064502492015431415,0.005398655,0.005413280399980133,0.0031494878,0.0031544578749048494,0.0020438707,0.002045962254115882,0.0009248196,0.0009252475094926873,0.00047345122,0.0004735633334170553,0.00014550367,0.00014551425668592983,3.8875223e-05,3.8875978661011656e-05,1.2875085e-05,1.2875167884648628e-05,8.0235e-07,8.023503218783332e-07,6.318168e-08,6.318168199493171e-08
