T,Sa
0.01,1.3574528162652209
0.02,1.3817055661770166
0.03,1.4712937867970637
0.05,1.4414480392286655
0.075,1.7936607692267852
0.1,2.2802000621670273
0.15,2.8032169341445923
0.2,2.996787914976375
0.25,3.0150197802082013
0.3,2.95977966365156
0.4,2.85530238317207
0.5,2.7195731396072014
0.75,2.184941373103964
1.0,1.832637147626425
1.5,1.2987044844621793
2.0,0.9910484816630908
3.0,0.6525602564798526
4.0,0.44632558721947985
5.0,0.3328839086654654
7.5,0.176618012200789
10.0,0.10662051035547715
