T,Sa
0.01,0.7514411218840249
0.02,0.7596573128483484
0.03,0.7901635910110759
0.05,0.8287913769211377
0.075,1.019767457844564
0.1,1.2476106612509057
0.15,1.5216250577081343
0.2,1.6640847301886486
0.25,1.7262760285059768
0.3,1.7351677836144686
0.4,1.6612928812722627
0.5,1.5564398997715154
0.75,1.2147393727284144
1.0,0.9861006906217192
1.5,0.6770689404218722
2.0,0.5063156838487465
3.0,0.3298606056445037
4.0,0.2284131331964503
5.0,0.1702157556403159
7.5,0.09045680236235228
10.0,0.05440068964865941
