T,Sa
0.01,6.719482027768119
0.02,6.903962883414402
0.03,7.576716040300766
0.05,6.215216541257512
0.075,7.991548049297712
0.1,11.273790903574064
0.15,14.87559341513624
0.2,15.98849008609006
0.25,15.183074703578116
0.3,13.297641127584543
0.4,11.205227608275319
0.5,10.187991007416247
0.75,7.495757230822811
1.0,6.457089945692408
1.5,4.790490743854111
2.0,3.7796713433265166
3.0,2.5503604024909747
4.0,1.7319012540899215
5.0,1.3145667057209358
7.5,0.707089182081721
10.0,0.4283658139175193
