T,Sa
0.01,0.9084401613679637
0.02,0.9196833853797338
0.03,0.961180462112281
0.05,0.9924084189988281
0.075,1.2233729511770695
0.1,1.5083447593917902
0.15,1.8382009293275507
0.2,1.9997177096543512
0.25,2.065536184350386
0.3,2.072998425917857
0.4,1.999456790424008
0.5,1.8876241189289702
0.75,1.4928565365098012
1.0,1.227348249726589
1.5,0.8529777169721217
2.0,0.6427728412064433
3.0,0.42066778190966003
4.0,0.2900380220765779
5.0,0.21620072502770424
7.5,0.11480339672813059
10.0,0.06917959523759923
