T,Sa
0.01,5.039572711677965
0.02,5.178172674802055
0.03,5.682043311268085
0.05,4.708446097797933
0.075,6.026134053326707
0.1,8.414446925125572
0.15,11.01139855115959
0.2,11.887376354610996
0.25,11.35279116317819
0.3,9.863670820778697
0.4,8.37624189334443
0.5,7.717571760942399
0.75,5.884733190527515
1.0,5.071189018243735
1.5,3.7364551089899236
2.0,2.9308419008704236
3.0,1.9661268043468172
4.0,1.3341518566510098
5.0,1.0072784453372505
7.5,0.5393251423449433
10.0,0.32613888100600474
