T,Sa
0.01,1.5751613862352123
0.02,1.6074063190769172
0.03,1.7259854862679491
0.05,1.6474124935912176
0.075,2.059029293387154
0.1,2.655740468152582
0.15,3.287902399183049
0.2,3.4981879046255235
0.25,3.470476864620132
0.3,3.3543826999302118
0.4,3.2166090419947513
0.5,3.0660229742507363
0.75,2.4677577025543322
1.0,2.0809573685466844
1.5,1.4829874176629536
2.0,1.1359015049328152
3.0,0.7493320370825115
4.0,0.5114375371550199
5.0,0.38165543681599406
7.5,0.20252851472958353
10.0,0.12229128019451327
