T,Sa
0.01,0.6743084086805291
0.02,0.6812758313478043
0.03,0.7074794119381312
0.05,0.7475356413845167
0.075,0.9195893575116192
0.1,1.1220603097283752
0.15,1.3702941396790647
0.2,1.5010810287146898
0.25,1.5579544746950988
0.3,1.564506950510523
0.4,1.4892960849408585
0.5,1.388128449534167
0.75,1.0737130822020655
1.0,0.8646122429151623
1.5,0.5889895892961865
2.0,0.4382417501750755
3.0,0.284459835417778
4.0,0.1973754445311564
5.0,0.1470080196977254
7.5,0.07814760701600791
10.0,0.046920331882232706
