	Mean UCERF3 Presets: FM3.1 Branch Averaged	Background Seismicity: Include	Treat Background Seismicity As: Point Sources	Fault Grid Spacing: 1.0	Aseismicity Reduces Area: true	Apply Aftershock Filter: false	Aleatory Mag-Area StdDev: 0.0	Probability Model: Poisson	Sect Upper Depth Averaging Tolerance: 100.0	Use Mean Upper Depth: true	Rup Mag Averaging Tolerance: 1.0	Rupture Rake To Use: Def. Model Mean	Fault Model(s): FM3_1	Ignore Cache: falseUpdated Duration: 1.0GMM: NGAWest2 2014 Averaged Attenuation RelationshipSite location: 37.87100, -122.25900, 0.00000Vs30 = 260.0, Vs30 Type = Inferred, Depth 2.5 km/sec = N/A, Depth 1.0 km/sec = N/AHazard curve:
Name: 
Num Points: 51
Info: 

X, Y Data:
1.0E-4	0.79940426
1.3E-4	0.79940397
1.6E-4	0.79940313
2.0E-4	0.7994006
2.5E-4	0.7993938
3.2E-4	0.79937315
4.0E-4	0.7993265
5.0E-4	0.7992208
6.3E-4	0.7989842
7.9E-4	0.79851264
0.001	0.7975658
0.00126	0.7958774
0.00158	0.79307556
0.002	0.78836906
0.00251	0.7814267
0.00316	0.7711881
0.00398	0.7568491
0.00501	0.7376219
0.00631	0.7126498
0.00794	0.6815574
0.01	0.6439107
0.01259	0.6002046
0.01585	0.5512935
0.01995	0.4986623
0.02512	0.4440091
0.03162	0.38946414
0.03981	0.3367379
0.05012	0.2873583
0.0631	0.24231361
0.07943	0.2021268
0.1	0.16682096
0.12589	0.13619086
0.15849	0.10980532
0.19953	0.08719568
0.25119	0.06792411
0.31623	0.05164264
0.39811	0.038112186
0.50119	0.027156431
0.63096	0.018596701
0.79433	0.012195531
1.0	0.0076400037
1.25893	0.0045677973
1.58489	0.0026127852
1.99526	0.0014429643
2.51189	7.8366505E-4
3.16228	4.2809875E-4
3.98107	2.3814593E-4
5.01187	1.3362236E-4
6.30957	7.368346E-5
7.94328	3.8838818E-5
10.0	1.916519E-5

