T,Sa
0.01,1.8178052778116296
0.02,1.8593087986421037
0.03,2.010759975528242
0.05,1.869402725640562
0.075,2.3462204890702774
0.1,3.068518251309981
0.15,3.8287528393393537
0.2,4.065026902109668
0.25,3.9799610830271104
0.3,3.7785415571845307
0.4,3.591304711375055
0.5,3.4217155322542694
0.75,2.7540290679291424
1.0,2.332529423928978
1.5,1.670353836355628
2.0,1.2835902715072858
3.0,0.8482486887974472
4.0,0.5780187010612772
5.0,0.4316463123828374
7.5,0.22914535111415207
10.0,0.13838017617024131
