T,Sa
0.01,0.5207024290817256
0.02,0.5254691943787789
0.03,0.5448043247867815
0.05,0.5842083586234798
0.075,0.7199307078011137
0.1,0.8762357940367306
0.15,1.0748737304348956
0.2,1.1782456398596093
0.25,1.219324679552552
0.3,1.2175743381305528
0.4,1.1400501969648678
0.5,1.0482330618371813
0.75,0.7916694487801471
1.0,0.6244227815728994
1.5,0.4162196128670743
2.0,0.30529526307432486
3.0,0.1953845749712042
4.0,0.1357036426200625
5.0,0.10067442564027308
7.5,0.05346326989724463
10.0,0.031905382661325
