T,Sa
0.01,3.306128300180779
0.02,3.396473423591001
0.03,3.72251144822402
0.05,3.1747010481791444
0.075,4.036695470609163
0.1,5.5256205861121845
0.15,7.113887053542331
0.2,7.622405843231871
0.25,7.271102329051565
0.3,6.421463857230187
0.4,5.717245458355815
0.5,5.373539084522808
0.75,4.24600676481028
1.0,3.642836285240863
1.5,2.654368831608655
2.0,2.064613092253621
3.0,1.3752318708461722
4.0,0.9335793576605178
5.0,0.7006760750625666
7.5,0.3733360908926262
10.0,0.22552922235734535
