T,Sa
0.01,2.0801830400351937
0.02,2.1314354879101276
0.03,2.317343682104508
0.05,2.1034061718737798
0.075,2.649436666165091
0.1,3.5078980775097537
0.15,4.410526523179123
0.2,4.684183610923121
0.25,4.53843221260914
0.3,4.230021348162869
0.4,3.9759559748120497
0.5,3.7829719354824842
0.75,3.0402641976055413
1.0,2.58416795111792
1.5,1.8583796408484774
2.0,1.4321866236191232
3.0,0.9480124829317833
4.0,0.6452068652872976
5.0,0.48222317889669003
7.5,0.2561318347175899
10.0,0.15468794066413313
