0.1,0.572956626556577
0.12,0.700821667292185
0.14,0.868411737640386
0.16,0.996998573178987
0.19,1.13546659296799
0.22,1.23917813183208
0.26,1.35694344187345
0.3,1.47817981129461
0.36,1.60589447199738
0.42,1.72413361668287
0.48,1.84162077265226
0.55,1.92789296109393
0.667,2.03479923865825
0.75,2.10405828005475
0.8,2.04734852654708
0.9,1.9400765834561
1.1,1.68000750336685
1.3,1.39949401968143
1.5,1.15971840039201
1.7,0.950198239322656
2,0.679174907581174
2.4,0.345598990626758
2.8,0.0654144067035081
3.2,-0.190086046990722
3.8,-0.534656911729851
4.6,-0.933212502281886
5.5,-1.35239148952129
6,-1.57283991839686
7.5,-2.12706300683989
8.5,-2.45830968408266
10,-2.87703996971672
