0.1,-0.0392597157808434
0.12,0.0754026224895516
0.14,0.199945950229047
0.16,0.295643400223161
0.19,0.400087645193411
0.22,0.466337400252788
0.26,0.531251143579919
0.3,0.594978924822759
0.36,0.636528996506598
0.42,0.676099430013824
0.48,0.716769253646959
0.55,0.722472033346426
0.667,0.711175110467762
0.75,0.706277695374979
0.8,0.660376897232782
0.9,0.574855622365153
1.1,0.378945207251707
1.3,0.172960521753554
1.5,-0.00324935114760128
1.7,-0.158898323004299
2,-0.360524108801887
2.4,-0.615426392868574
2.8,-0.830084936123847
3.2,-1.02657680491637
3.8,-1.29310573947351
4.6,-1.60664914235353
5.5,-1.94447153801733
6,-2.12489140993985
7.5,-2.58242284759626
8.5,-2.86631197899559
10,-3.22965013893097
