0.1,-0.0631997196956329
0.12,0.0511634536898464
0.14,0.174521002325112
0.16,0.269283377862461
0.19,0.372716776886514
0.22,0.437817013160573
0.26,0.501066348527009
0.3,0.562919887675443
0.36,0.601677693667152
0.42,0.638702883455786
0.48,0.676887634045894
0.55,0.680036771524893
0.667,0.66503109813655
0.75,0.657811773254495
0.8,0.612080529768105
0.9,0.526927917796947
1.1,0.332522130914021
1.3,0.128484820239581
1.5,-0.0460649985650167
1.7,-0.200319840385146
2,-0.400151554634517
2.4,-0.652842757440509
2.8,-0.86566086868888
3.2,-1.06042377004664
3.8,-1.32457126880978
4.6,-1.63545656066631
5.5,-1.97054493657447
6,-2.14954785452934
7.5,-2.60361992518049
8.5,-2.8861888370716
10,-3.24799120660809
