0.1,-0.594405769311534
0.12,-0.48385942623233
0.14,-0.378358674274342
0.16,-0.298667762092593
0.19,-0.213052016383531
0.22,-0.168625132583912
0.26,-0.135925466766918
0.3,-0.109613765904304
0.36,-0.12342948364348
0.42,-0.13420509106585
0.48,-0.142680264903438
0.55,-0.186047841387979
0.667,-0.267551304936937
0.75,-0.316252622329009
0.8,-0.363449288037901
0.9,-0.45034747458169
1.1,-0.633130819291059
1.3,-0.815813970627642
1.5,-0.972198461391813
1.7,-1.11169395137978
2,-1.29261450358857
2.4,-1.51566799975359
2.8,-1.70388275978267
3.2,-1.87361937428893
3.8,-2.10090451914039
4.6,-2.36970744493711
5.5,-2.65677407463001
6,-2.80915290562222
7.5,-3.19768265482541
8.5,-3.46184283788357
10,-3.80254101906693
