0.1,-0.507477686081894
0.12,-0.396668434561636
0.14,-0.289202420246233
0.16,-0.20768658157019
0.19,-0.119676688821937
0.22,-0.0723988546505164
0.26,-0.0353952380565366
0.3,-0.00392747712845209
0.36,-0.0101109635968333
0.42,-0.0139522380691198
0.48,-0.0156410268066245
0.55,-0.0524289215022866
0.667,-0.124669240173759
0.75,-0.167613190798945
0.8,-0.213995053213633
0.9,-0.299516880672673
1.1,-0.481655767270849
1.3,-0.665158366797902
1.5,-0.822229684582664
1.7,-0.962109098122575
2,-1.14349799018157
2.4,-1.36884169356873
2.8,-1.55893859100062
3.2,-1.73093670848756
3.8,-1.96194639361255
4.6,-2.2350724529044
5.5,-2.52777530274146
6,-2.68351608934711
7.5,-3.08034171568556
8.5,-3.34608936981382
10,-3.68851537189693
