0.1,-0.813940954090213
0.12,-0.703198114933596
0.14,-0.601233915138235
0.16,-0.525140563731562
0.19,-0.444628090866191
0.22,-0.406536887262081
0.26,-0.383632051018943
0.3,-0.369310142466143
0.36,-0.401087481635331
0.42,-0.428226945068852
0.48,-0.452823051362462
0.55,-0.511596877798457
0.667,-0.614615319106105
0.75,-0.67666424543748
0.8,-0.726475658979422
0.9,-0.817910689790374
1.1,-1.00533062012235
1.3,-1.18947115923675
1.5,-1.34713619645755
1.7,-1.48850979637362
2,-1.67193308102928
2.4,-1.89331591713762
2.8,-2.08023330491174
3.2,-2.24742498227078
3.8,-2.46959493806129
4.6,-2.73244023002324
5.5,-3.01036726156179
6,-3.15688863478968
7.5,-3.53108921162502
8.5,-3.79378126024818
10,-4.13328147819766
