0.1,-1.52579132784658
0.12,-1.41162445094063
0.14,-1.31758839404649
0.16,-1.24944508179614
0.19,-1.17988122742853
0.22,-1.15600284116308
0.26,-1.15596482597048
0.3,-1.17090889817368
0.36,-1.24847891909412
0.42,-1.31822326717223
0.48,-1.38612642584191
0.55,-1.48673750742865
0.667,-1.64864748110657
0.8,-1.80793365384878
0.9,-1.91867586809722
1.1,-2.13167997122645
1.3,-2.33104604535788
1.5,-2.50189564178909
1.7,-2.64639626561438
2,-2.83397318790929
2.4,-3.04829749942412
2.8,-3.22948325080045
3.2,-3.3880375606165
3.8,-3.59440108334861
4.6,-3.8403164981131
5.5,-4.09636106927274
6,-4.22977690343482
7.5,-4.57239640785296
8.5,-4.82944556683338
10,-5.16379028563582
