0.1,-0.40723042617656
0.12,-0.298003728523105
0.14,-0.190771205177278
0.16,-0.106924252777439
0.19,-0.0125534072626744
0.22,0.0413245512355352
0.26,0.0876554746267526
0.3,0.12991378276493
0.36,0.139266478116789
0.42,0.149731981081305
0.48,0.161828287149437
0.55,0.137956861992341
0.667,0.084073030858501
0.8,0.0412788986189142
0.9,0.021342171666152
1.1,-0.0454067690363817
1.3,-0.133200204945934
1.5,-0.207987868705648
1.7,-0.344619761367881
2,-0.522334454020531
2.4,-0.748371695396826
2.8,-0.939620129073552
3.2,-1.11518197146752
3.8,-1.35412315423297
4.6,-1.63798862358983
5.5,-1.94730444375779
6,-2.1135898960564
7.5,-2.5372248700255
8.5,-2.81183644666574
10,-3.16495692179285
