0.1,0.619279528081476
0.12,0.590515371472042
0.14,0.55461336284416
0.16,0.517820462843635
0.19,0.463152873769343
0.22,0.421985675441487
0.26,0.3772779145823
0.3,0.338534961906944
0.36,0.280152514693431
0.42,0.210076667713727
0.48,0.104777363737178
0.5,1e-05
0.55,0.162155314874077
0.667,0.28364459527371
0.8,0.365542604521032
0.9,0.413284364551198
1.1,0.478617023236425
1.3,0.518272814505023
1.5,0.547557577802886
1.7,0.570820680930773
2,0.597498257152603
2.4,0.624264242795823
2.8,0.643978018429917
3.2,0.657399892236411
3.8,0.669828993355722
4.6,0.67994923945422
5.5,0.683432101182204
6,0.682959833749017
7.5,0.679842628374579
8.5,0.665363139272798
10,0.645595121192958
