0.1,-0.730151714821106
0.12,-0.61228342146467
0.14,-0.50047807411605
0.16,-0.420090392769263
0.19,-0.340128453567714
0.22,-0.302782234326462
0.26,-0.28096471511271
0.3,-0.267847906643773
0.36,-0.355813600701857
0.42,-0.431792029272891
0.48,-0.500332662123028
0.55,-0.602973484541643
0.667,-0.768795416519245
0.8,-0.927863514964103
0.9,-1.0338265922563
1.1,-1.25088274642163
1.3,-1.46391312112071
1.5,-1.64584173455924
1.7,-1.81005465100206
2,-2.02260147291249
2.4,-2.27651120844112
2.8,-2.49030875960064
3.2,-2.68096850161675
3.8,-2.93358710182328
4.6,-3.22879922087848
5.5,-3.5348044150426
6,-3.69423084168929
7.5,-4.10076674902885
8.5,-4.37938444393794
10,-4.73925827873941
