0.1,0.366166749408227
0.12,0.485322024353872
0.14,0.622911970171163
0.16,0.722673772090992
0.19,0.82177689962879
0.22,0.887862066084058
0.26,0.956695011156581
0.3,1.02760934351959
0.36,0.918513034162233
0.42,0.827858968697605
0.48,0.753134628122278
0.55,0.639153492943155
0.667,0.453155770596989
0.8,0.281020510904519
0.9,0.174237518627766
1.1,-0.0551854199559643
1.3,-0.286013309461518
1.5,-0.482056976528319
1.7,-0.655139089178165
2,-0.877826902962359
2.4,-1.15317061459865
2.8,-1.38330134490004
3.2,-1.59083371946396
3.8,-1.86837501942776
4.6,-2.19063808960039
5.5,-2.53006271168127
6,-2.70888190225325
7.5,-3.16043833747588
8.5,-3.44078924979417
10,-3.79905295007161
