0.1,-0.246794208946653
0.12,-0.135164882200369
0.14,-0.0207829844711733
0.16,0.0678762822636677
0.19,0.166207219547128
0.22,0.224853952154104
0.26,0.278334349414339
0.3,0.328944340796884
0.36,0.350659835933352
0.42,0.372262913795371
0.48,0.395300139762727
0.55,0.382725540583448
0.667,0.34503125695587
0.8,0.319119166110655
0.9,0.312008276345455
1,0.30722012942174
1.1,0.198742296589759
1.3,0.00837879046620604
1.5,-0.154788528596608
1.7,-0.299383579852226
2,-0.48706875203052
2.4,-0.725693052273363
2.8,-0.927125661669179
3.2,-1.11189217401874
3.8,-1.36312456323202
4.6,-1.66030800291988
5.5,-1.98263238362175
6,-2.15545860031387
7.5,-2.59493534047267
8.5,-2.87287228718733
10,-3.22964643414996
