0.1,-0.64032217430701
0.12,-0.531521238739608
0.14,-0.429655137399428
0.16,-0.352108663428026
0.19,-0.267728215339466
0.22,-0.224719163922188
0.26,-0.194056850475429
0.3,-0.169970970173219
0.36,-0.187113860653452
0.42,-0.200890147686227
0.48,-0.212341333424794
0.55,-0.259142965635221
0.667,-0.345778122872067
0.8,-0.42397927659752
0.9,-0.471368307836827
1,-0.512982619278725
1.1,-0.612902916436042
1.3,-0.788150883634409
1.5,-0.938319755440028
1.7,-1.0722409516745
2,-1.24609961452004
2.4,-1.46139201496232
2.8,-1.64326045904754
3.2,-1.80757813116236
3.8,-2.02802822378597
4.6,-2.28968400135091
5.5,-2.57073198276922
6,-2.72043111059955
7.5,-3.10249178631293
8.5,-3.36373557411792
10,-3.70091738963097
