0.1,0.693411447707068
0.12,0.814171143634832
0.14,0.962266972324547
0.16,1.06940147679297
0.19,1.17497922977796
0.22,1.25062777287901
0.26,1.33491519148488
0.3,1.42448016390836
0.36,1.3033249269274
0.42,1.2033477835709
0.48,1.1223877694863
0.55,1.00091008151941
0.667,0.803209796397377
0.8,0.621681837571922
0.9,0.510980334681857
1.1,0.270149363652677
1.3,0.0264304364837441
1.5,-0.180237036503135
1.7,-0.361774906651977
2,-0.594932653989756
2.4,-0.883531747094318
2.8,-1.12420697128334
3.2,-1.34146489538732
3.8,-1.63213646485885
4.6,-1.96862838463388
5.5,-2.32302015523771
6,-2.50972688926484
7.5,-2.97976520659122
8.5,-3.26394353951064
10,-3.62574671797596
