0.1,-0.952956761839327
0.12,-0.833957172890937
0.14,-0.725241302438571
0.16,-0.647378613258099
0.19,-0.570176693437862
0.22,-0.537545368025646
0.26,-0.523804237676014
0.3,-0.520939150688532
0.36,-0.606987538205362
0.42,-0.682061538580114
0.48,-0.751251260606207
0.55,-0.85339453914221
0.667,-1.01763559877586
0.8,-1.17645190963028
0.9,-1.28381428190599
1.1,-1.50235764331908
1.3,-1.71622554198898
1.5,-1.89905680486489
1.7,-2.06508974894078
2,-2.28022510675854
2.4,-2.53495641893531
2.8,-2.74974168983213
3.2,-2.94087655361625
3.8,-3.19367157699662
4.6,-3.48933186870913
5.5,-3.79465356981436
6,-3.95331186989492
7.5,-4.35864998908882
8.5,-4.6400719581901
10,-5.00421950314099
