0.1,-0.502314175208105
0.12,-0.389446869994683
0.14,-0.279127637019486
0.16,-0.196966820392417
0.19,-0.110707281448987
0.22,-0.0650574075912705
0.26,-0.0302161177933652
0.3,-0.00121386154475667
0.36,-0.0108928788377286
0.42,-0.0179420099709483
0.48,-0.0226340631480413
0.5,-0.0238834041018287
0.55,-0.0990248111211728
0.667,-0.252419653937932
0.8,-0.396835492753646
0.9,-0.489453176018422
1.1,-0.683431514903669
1.3,-0.876536228043645
1.5,-1.0415682744598
1.7,-1.18888303962968
2,-1.37964393347217
2.4,-1.61383872477692
2.8,-1.81110169225443
3.2,-1.98862509350758
3.8,-2.22583790372435
4.6,-2.50500566777801
5.5,-2.80093076877418
6,-2.95732479484074
7.5,-3.35560209967325
8.5,-3.62349983785738
10,-3.9687566144626
