0.1,-1.36922670648318
0.12,-1.25015803939742
0.14,-1.14864638804956
0.16,-1.07572441502617
0.19,-1.00258763850354
0.22,-0.976593411436854
0.26,-0.974324261119462
0.3,-0.986465715882206
0.36,-1.06012425788419
0.42,-1.1258054178884
0.48,-1.18910806927229
0.5,-1.20844992997696
0.55,-1.28599673158479
0.667,-1.44299760659418
0.8,-1.59668610454298
0.9,-1.70289415741125
1.1,-1.91533311027475
1.3,-2.12106751307256
1.5,-2.29728077144423
1.7,-2.45879299419015
2,-2.66848022701824
2.4,-2.91240137075326
2.8,-3.1185916570573
3.2,-3.30106293606457
3.8,-3.54118677471855
4.6,-3.82370311896504
5.5,-4.11539169087291
6,-4.26682992240708
7.5,-4.65504020769984
8.5,-4.93366593136415
10,-5.2953028092215
