0.1,-0.857991588513298
0.12,-0.749179236059095
0.14,-0.650793087647212
0.16,-0.576931322336523
0.19,-0.497965428433329
0.22,-0.461400183797242
0.26,-0.440550767526273
0.3,-0.428442881343581
0.36,-0.463400932589834
0.42,-0.493427154680221
0.48,-0.520871892999992
0.55,-0.582944194441018
0.667,-0.690936718155022
0.8,-0.792026589498335
0.9,-0.857197565259519
1,-0.914992774976636
1.1,-1.01566237309085
1.3,-1.19218355356652
1.5,-1.34342575182218
1.7,-1.47896550546365
2,-1.65493717960582
2.4,-1.86759252163683
2.8,-2.04728743407899
3.2,-2.20804238213802
3.8,-2.4217175079703
4.6,-2.67548357371221
5.5,-2.94512093176534
6,-3.08767087241396
7.5,-3.45205007114191
8.5,-3.71035253020086
10,-4.04443311392687
